DEM,NDVI,slope,erosion_label
4864,-0.0288324300199747,4851.0,1
273,0.2138531655073166,4591.0,1
200,0.2585637271404266,73.0,1
315,0.1959971040487289,115.0,1
478,0.4202059507369995,163.0,0
4943,-0.0304136257618665,4465.0,1
114,0.2319741696119308,4829.0,1
335,0.2204952389001846,221.0,1
572,0.2456046044826507,237.0,1
342,0.1729389429092407,230.0,1
551,0.1843778491020202,209.0,1
195,0.464267760515213,356.0,0
242,0.2426470518112182,47.0,1
404,0.2600397765636444,162.0,1
136,0.0907569676637649,268.0,1
177,0.2594867348670959,41.0,1
135,0.4277941882610321,42.0,0
360,0.2488526701927185,225.0,1
792,0.3447942733764648,432.0,0
5,0.1214064583182334,787.0,1
571,0.2290403097867965,566.0,1
18,0.3533418476581573,553.0,0
154,0.501384973526001,136.0,0
45,0.302665501832962,109.0,0
165,0.3104007840156555,120.0,0
242,0.1969129890203476,77.0,1
14,0.1761874258518219,228.0,1
673,0.2638324201107025,659.0,1
195,0.2976011931896209,478.0,1
48,0.2748233675956726,147.0,1
394,0.208444282412529,346.0,1
71,0.2016066461801529,323.0,1
249,0.2058016508817672,178.0,1
143,0.487348347902298,106.0,0
527,0.2663117349147796,384.0,1
132,0.3713170886039734,395.0,0
783,0.281127005815506,651.0,1
342,0.3555821180343628,441.0,0
195,0.3600758612155914,147.0,0
9,0.2171198725700378,186.0,1
121,0.2813755571842193,112.0,1
29,0.2301900833845138,92.0,1
233,0.192241296172142,204.0,1
50,0.3371701240539551,183.0,0
44,0.3243669867515564,6.0,0
340,0.2916721403598785,296.0,1
5,0.184357538819313,335.0,1
421,0.2780065834522247,416.0,1
498,0.156838908791542,77.0,1
66,0.1034482792019844,432.0,1
204,0.3093366026878357,138.0,0
498,0.2582894563674927,294.0,1
129,0.1810235977172851,369.0,1
380,0.2290622740983963,251.0,1
113,0.2690642476081848,267.0,1
213,0.0957807600498199,100.0,1
133,0.407356709241867,80.0,0
352,0.3657401204109192,219.0,0
168,0.2176068276166916,184.0,1
72,0.4686779677867889,96.0,0
394,0.3777911961078644,322.0,0
11,0.3395459651947021,383.0,0
208,0.242808535695076,197.0,1
252,0.2868488430976867,44.0,1
248,0.1785714328289032,4.0,0
93,0.2815990447998047,155.0,1
416,0.2101610004901886,323.0,1
151,0.2027972042560577,265.0,1
286,0.3310638070106506,135.0,0
595,0.2102078050374984,309.0,1
215,0.266398936510086,380.0,1
473,0.3234113454818725,258.0,0
35,0.157524362206459,438.0,1
695,0.2005709260702133,660.0,1
892,0.3922387361526489,197.0,0
1007,0.3825778663158417,115.0,0
211,0.0920951515436172,796.0,1
782,0.3253768980503082,571.0,0
305,0.4934549033641815,477.0,0
455,0.1235965117812156,150.0,1
220,0.1926047950983047,235.0,1
294,0.5500584244728088,74.0,0
404,0.3483372628688812,110.0,0
270,0.3949152529239654,134.0,0
190,0.369419664144516,80.0,0
30,0.1975022256374359,160.0,1
354,0.4462215304374695,324.0,0
373,0.2343314439058303,19.0,0
1805,0.4054683148860931,1432.0,0
527,0.2455382347106933,1278.0,1
337,0.3578568398952484,190.0,0
311,0.3622438907623291,26.0,0
469,0.2669525146484375,158.0,1
1098,0.5092677474021912,629.0,0
867,0.4086814224720001,231.0,0
704,0.2001500427722931,163.0,1
293,0.232770636677742,411.0,1
632,0.1975731551647186,339.0,1
615,0.2483633458614349,17.0,0
37,0.2986370921134949,578.0,1
401,0.1524473577737808,364.0,1
303,0.2488493025302887,98.0,1
47,0.4029227495193481,256.0,0
255,0.2627937793731689,208.0,1
146,0.2832886576652527,109.0,1
274,0.5740492343902588,128.0,0
43,0.3613499104976654,231.0,0
987,0.2610227465629577,944.0,1
75,0.4323991239070892,912.0,0
106,0.3161252439022064,31.0,0
300,0.1975717693567276,194.0,1
659,0.1267064064741134,359.0,1
204,0.0719044953584671,455.0,1
624,0.2281749546527862,420.0,1
63,0.2143072634935379,561.0,1
49,0.0873786434531211,14.0,0
301,0.3729455769062042,252.0,0
425,0.2704396843910217,124.0,1
334,0.2282188236713409,91.0,1
115,0.2812229096889496,219.0,1
75,0.3547124564647674,40.0,0
584,0.3690011501312256,509.0,0
204,0.2375059574842453,380.0,1
436,0.3834359645843506,232.0,0
1322,0.4710959196090698,886.0,0
180,0.1410203874111175,1142.0,1
480,0.3038222789764404,300.0,0
432,0.2162749618291854,48.0,1
119,0.271532267332077,313.0,1
351,0.1163798943161964,232.0,1
307,0.1767648756504058,44.0,1
229,0.2413519024848938,78.0,1
233,0.2175414413213729,4.0,0
747,0.2129864990711212,514.0,1
250,0.2947375178337097,497.0,1
53,0.3594470024108886,197.0,0
634,0.2515082061290741,581.0,1
502,0.2196045368909835,132.0,1
374,0.1862197667360305,128.0,1
497,0.2169937193393707,123.0,1
184,0.214826762676239,313.0,1
234,0.1669276505708694,50.0,1
239,0.1165020987391471,5.0,0
49,0.3360338807106018,190.0,0
26,0.2505290508270263,23.0,0
2,0.1333793252706527,24.0,0
19,0.3193524777889251,17.0,0
119,0.2055641561746597,100.0,1
150,0.198217511177063,31.0,1
444,0.2179267853498459,294.0,1
369,0.2211848199367523,75.0,1
240,0.0917404815554618,129.0,1
339,0.3764956891536712,99.0,0
277,0.0860457271337509,62.0,1
97,0.2569104433059692,180.0,1
604,0.3116751313209533,507.0,0
93,0.2451142817735672,511.0,1
272,0.1879338026046753,179.0,1
709,0.4081811308860779,437.0,0
621,0.2082794308662414,88.0,1
236,0.2627557218074798,385.0,1
663,0.2246608138084411,427.0,1
124,0.0797450095415115,539.0,1
153,0.0915953293442726,29.0,0
131,0.2146209925413131,22.0,0
1660,0.4166863858699798,1529.0,0
290,0.2472067028284073,1370.0,1
64,0.2579066157341003,226.0,1
277,0.2189369946718216,213.0,1
174,0.3652305603027344,103.0,0
583,0.3602766394615173,409.0,0
11,0.198006734251976,572.0,1
323,0.2762974202632904,312.0,1
4503,-0.024492684751749,4180.0,1
461,0.1749321967363357,4042.0,1
517,0.2178596407175064,56.0,1
503,0.2062101364135742,14.0,0
415,0.2187999039888382,88.0,1
370,0.2253408133983612,45.0,1
30,0.1786008179187774,340.0,1
505,0.3015029430389404,475.0,0
767,0.2898550629615783,262.0,1
68,0.2257597744464874,699.0,1
855,0.243400752544403,787.0,1
438,0.2579712867736816,417.0,1
81,0.2287270277738571,357.0,1
474,0.2515425384044647,393.0,1
844,0.4900960028171539,370.0,0
339,0.2735061347484588,505.0,1
339,0.2059340178966522,0.0,0
630,0.3064091503620147,291.0,0
124,0.25,506.0,1
52,0.2746704518795013,72.0,1
37,0.24991175532341,15.0,0
583,0.1521472036838531,546.0,1
94,0.3328501582145691,489.0,0
148,0.234056681394577,54.0,1
188,0.254147320985794,40.0,1
202,0.5333461761474609,14.0,0
80,0.1789345294237136,122.0,1
412,0.2009517699480056,332.0,1
659,0.2109168320894241,247.0,1
369,0.181055337190628,290.0,1
224,0.2038623243570327,145.0,1
586,0.261696457862854,362.0,1
41,0.0768444538116455,545.0,1
160,0.1762361824512481,119.0,1
298,0.2329063564538955,138.0,1
9,0.313815176486969,289.0,0
266,0.2323267310857772,257.0,1
248,0.2671021521091461,18.0,0
401,0.254559576511383,153.0,1
42,0.2903101444244385,359.0,1
315,0.168840691447258,273.0,1
57,0.2938259541988373,258.0,1
5,0.30451500415802,52.0,0
111,0.2687048017978668,106.0,1
420,0.2585881352424621,309.0,1
210,0.2616786956787109,210.0,1
211,0.2325723618268966,1.0,0
425,0.3478626012802124,214.0,0
194,0.1081592440605163,231.0,1
257,0.2423767149448394,63.0,1
529,0.4397147297859192,272.0,0
903,0.2457470744848251,374.0,1
87,0.1738845109939575,816.0,1
45,0.268094539642334,42.0,1
437,0.2190803289413452,392.0,1
259,0.2313444763422012,178.0,1
625,0.183810606598854,366.0,1
543,0.2483774870634079,82.0,1
6,0.2765576839447021,537.0,1
552,0.387270987033844,546.0,0
306,0.206593632698059,246.0,1
25,0.2681410014629364,281.0,1
31,0.3127461671829223,6.0,0
723,0.2617529928684234,692.0,1
190,0.3252041637897491,533.0,0
11,0.3068691492080688,179.0,0
261,0.0984022095799446,250.0,1
556,0.2610690295696258,295.0,1
94,0.2997889816761017,462.0,1
1611,0.3890026807785034,1517.0,0
569,0.2748925685882568,1042.0,1
482,0.2274677008390426,87.0,1
976,0.4016473293304443,494.0,0
514,0.2192663997411728,462.0,1
93,0.2122465819120407,421.0,1
6,0.3870569765567779,87.0,0
784,0.1565927416086197,778.0,1
186,0.0697667300701141,598.0,1
369,0.1866702288389206,183.0,1
212,0.2634784281253814,157.0,1
281,0.2909342348575592,69.0,1
851,0.4534636735916137,570.0,0
5185,-0.0492583326995372,4334.0,1
670,0.3707074820995331,4515.0,0
71,0.3343419134616852,599.0,0
376,0.2503135204315185,305.0,1
75,0.467805415391922,301.0,0
330,0.2140522897243499,255.0,1
309,0.2655145227909088,21.0,0
302,0.1472799628973007,7.0,0
1233,0.4633484184741974,931.0,0
261,0.3500533699989319,972.0,0
165,0.2441838681697845,96.0,1
11,0.236421525478363,154.0,1
460,0.4526908099651336,449.0,0
397,0.2048986256122589,63.0,1
71,0.2669925987720489,326.0,1
926,0.237549141049385,855.0,1
663,0.2137564122676849,263.0,1
117,0.1596583724021911,546.0,1
49,0.2862544655799866,68.0,1
195,0.2365574687719345,146.0,1
314,0.198357880115509,119.0,1
192,0.2456502020359039,122.0,1
386,0.1815193146467209,194.0,1
261,0.1689918041229248,125.0,1
1249,0.3755325675010681,988.0,0
587,0.1870881468057632,662.0,1
59,0.1508634388446808,528.0,1
305,0.2700168192386627,246.0,1
226,0.3005437850952148,79.0,0
256,0.2551451623439789,30.0,0
106,0.2685958445072174,150.0,1
309,0.184815838932991,203.0,1
160,0.2196836620569229,149.0,1
5,0.273261696100235,155.0,1
82,0.2015793919563293,77.0,1
117,0.2536782622337341,35.0,1
688,0.2439281940460205,571.0,1
89,0.3302231132984161,599.0,0
47,0.2564243674278259,42.0,1
284,0.2832264006137848,237.0,1
468,0.2702169716358185,184.0,1
823,0.5364041328430176,355.0,0
410,0.1700162589550018,413.0,1
349,0.2666719257831573,61.0,1
498,0.4110336899757385,149.0,0
95,0.1951014995574951,403.0,1
180,0.3198324143886566,85.0,0
674,0.4056865572929382,494.0,0
41,0.4335861206054687,633.0,0
288,0.1783334761857986,247.0,1
165,0.3621238470077514,123.0,0
61,0.1942453235387802,104.0,1
2778,0.2203784584999084,2717.0,1
295,0.2008901536464691,2483.0,1
301,0.2565226554870605,6.0,0
167,0.2317227721214294,134.0,1
95,0.1951307952404022,72.0,1
273,0.2678352892398834,178.0,1
400,0.1747673153877258,127.0,1
181,0.0770343393087387,219.0,1
113,0.2684139907360077,68.0,1
201,0.2343032211065292,88.0,1
31,0.3837193250656128,170.0,0
57,0.0434349738061428,26.0,0
1124,0.2913658320903778,1067.0,1
251,0.2012424319982528,873.0,1
36,0.4669695794582367,215.0,0
406,0.253150075674057,370.0,1
40,0.4114823043346405,366.0,0
33,0.1656266897916793,7.0,0
63,0.160173162817955,30.0,0
80,0.2408875972032547,17.0,0
97,0.3707177937030792,17.0,0
187,0.3387890756130218,90.0,0
380,0.1809332072734832,193.0,1
1165,0.4905112683773041,785.0,0
30,0.263673722743988,1135.0,1
791,0.2378569990396499,761.0,1
528,0.4822396039962768,263.0,0
287,0.1476412415504455,241.0,1
299,0.2471075803041458,12.0,0
77,0.3959997296333313,222.0,0
357,0.1213387697935104,280.0,1
119,0.2144738584756851,238.0,1
126,0.3033226132392883,7.0,0
180,0.2588392496109009,54.0,1
487,0.3019784986972809,307.0,0
81,0.2819375693798065,406.0,1
553,0.2244952768087387,472.0,1
1098,0.3546742498874664,545.0,0
506,0.3367131352424621,592.0,0
238,0.2725617587566376,268.0,1
363,0.2935569882392883,125.0,1
77,0.4242469370365143,286.0,0
6,0.3218185305595398,71.0,0
421,0.186452642083168,415.0,1
134,0.030657522380352,287.0,1
99,0.2566025853157043,35.0,1
307,0.1833015531301498,208.0,1
41,0.4874371886253357,266.0,0
655,0.2717484533786773,614.0,1
388,0.2156329602003097,267.0,1
359,0.243867427110672,29.0,0
250,0.1486590057611465,109.0,1
129,0.3910771012306213,121.0,0
104,0.2573221623897552,25.0,0
374,0.4443495869636535,270.0,0
20,0.3494558334350586,354.0,0
914,0.3169801831245422,894.0,0
180,0.1783491224050521,734.0,1
164,0.3048673570156097,16.0,0
223,0.2133439630270004,59.0,1
93,0.382370114326477,130.0,0
406,0.1877563446760177,313.0,1
164,0.080676183104515,242.0,1
305,0.2472446113824844,141.0,1
178,0.114316388964653,127.0,1
17,0.2280281782150268,161.0,1
237,0.3476901352405548,220.0,0
287,0.1868940740823745,50.0,1
363,0.3185746371746063,76.0,0
99,0.2907421588897705,264.0,1
519,0.183014690876007,420.0,1
752,0.3265377879142761,233.0,0
315,0.2407121211290359,437.0,1
120,0.1377530694007873,195.0,1
21,0.3320609033107757,99.0,0
450,0.2607324421405792,429.0,1
2140,0.4818241894245147,1690.0,0
437,0.2075738161802292,1703.0,1
58,0.3679268658161163,379.0,0
52,0.2741771340370178,6.0,0
288,0.3303443193435669,236.0,0
278,0.2997949719429016,10.0,0
296,0.2580369114875793,18.0,0
128,0.0759980082511901,168.0,1
814,0.1908885538578033,686.0,1
317,0.2880765795707702,497.0,1
428,0.2848818302154541,111.0,1
324,0.186655193567276,104.0,1
237,0.3356090784072876,87.0,0
33,0.3055977523326874,204.0,0
707,0.2716914713382721,674.0,1
205,0.0783704668283462,502.0,1
316,0.1726778149604797,111.0,1
98,0.2595928609371185,218.0,1
78,0.3733584880828857,20.0,0
345,0.2331638038158416,267.0,1
609,0.1463160067796707,264.0,1
140,0.3346554338932037,469.0,0
152,0.2527020871639251,12.0,0
220,0.311295211315155,68.0,0
4398,-0.023443816229701,4178.0,1
269,0.1777729541063308,4129.0,1
75,0.2467493116855621,194.0,1
420,0.2757821083068847,345.0,1
2483,0.2671626508235931,2063.0,1
207,0.2364684045314788,2276.0,1
549,0.2105934917926788,342.0,1
197,0.0831653252243995,352.0,1
7,0.2165064960718155,190.0,1
355,0.3044348955154419,348.0,0
229,0.2498260289430618,126.0,1
645,0.2748433649539947,416.0,1
663,0.236744999885559,18.0,0
290,0.2260987758636474,373.0,1
191,0.2551581263542175,99.0,1
20,0.2942251563072204,171.0,1
378,0.3001866638660431,358.0,0
31,0.3587426245212555,347.0,0
34,0.2516500353813171,3.0,0
177,0.3384428918361664,143.0,0
479,0.2875149250030517,302.0,1
153,0.0718173310160636,326.0,1
247,0.2602574527263641,94.0,1
14,0.2272528409957885,233.0,1
138,0.2003294825553894,124.0,1
232,0.390660673379898,94.0,0
258,0.0919866040349006,26.0,0
315,0.235717311501503,57.0,1
552,0.1839837878942489,237.0,1
257,0.1686939150094986,295.0,1
420,0.2009764015674591,163.0,1
92,0.3086666464805603,328.0,0
64,0.39646115899086,28.0,0
547,0.1520988941192627,483.0,1
907,0.2113418132066726,360.0,1
105,0.2026182860136032,802.0,1
345,0.2311454266309738,240.0,1
545,0.24026420712471,200.0,1
561,0.4655894935131073,16.0,0
165,0.193568930029869,396.0,1
222,0.152820885181427,57.0,1
233,0.221601128578186,11.0,0
10,0.4220116734504699,223.0,0
202,0.1130328774452209,192.0,1
515,0.1674669086933136,313.0,1
644,0.2211086452007293,129.0,1
851,0.3516809046268463,207.0,0
595,0.4298150837421417,256.0,0
583,0.1909339278936386,12.0,0
584,0.2371075749397277,1.0,0
803,0.132941722869873,219.0,1
50,0.3532096743583679,753.0,0
48,0.3301826119422912,2.0,0
520,0.2773369550704956,472.0,1
98,0.2916592359542846,422.0,1
178,0.2822805643081665,80.0,1
615,0.1144247055053711,437.0,1
2,0.0499876886606216,613.0,1
248,0.1718341410160064,246.0,1
2240,0.3371389210224151,1992.0,0
403,0.3090962469577789,1837.0,0
79,0.3440349698066711,324.0,0
43,0.3184960782527923,36.0,0
573,0.2635106444358825,530.0,1
216,0.2238640040159225,357.0,1
354,0.3048958778381347,138.0,0
508,0.1831578910350799,154.0,1
148,0.2114409357309341,360.0,1
409,0.2641376852989197,261.0,1
14,0.3131552040576935,395.0,0
142,0.3592718243598938,128.0,0
16,0.2768906950950622,126.0,1
437,0.1958121806383133,421.0,1
32,0.2768768072128296,405.0,1
328,0.1962321251630783,296.0,1
161,0.2631736397743225,167.0,1
85,0.4318327903747558,76.0,0
436,0.2492985129356384,351.0,1
305,0.2212729603052139,131.0,1
91,0.2445102334022522,214.0,1
393,0.2585927546024322,302.0,1
492,0.2226858884096145,99.0,1
1619,0.335671991109848,1127.0,0
246,0.2258396595716476,1373.0,1
472,0.3929364383220672,226.0,0
77,0.1744961589574813,395.0,1
271,0.228108063340187,194.0,1
53,0.1179970428347587,218.0,1
206,0.1043131127953529,153.0,1
33,0.1894975751638412,173.0,1
342,0.1907817870378494,309.0,1
318,0.2488697469234466,24.0,0
581,0.1982359439134597,263.0,1
409,0.1974974572658538,172.0,1
128,0.068924181163311,281.0,1
336,0.3557139635086059,208.0,0
803,0.4269388914108276,467.0,0
194,0.4358398616313934,609.0,0
89,0.1966079026460647,105.0,1
29,0.363114446401596,60.0,0
46,0.3630573153495788,17.0,0
63,0.1296473741531372,17.0,0
319,0.2630527913570404,256.0,1
91,0.3060706853866577,228.0,0
49,0.2805685997009277,42.0,1
28,0.2321041226387024,21.0,0
91,0.2094236463308334,63.0,1
448,0.1390836238861084,357.0,1
299,0.2583908140659332,149.0,1
638,0.2945182025432586,339.0,1
53,0.0792939960956573,585.0,1
902,0.3917791843414306,849.0,0
403,0.2779270708560943,499.0,1
218,0.2830865681171417,185.0,1
240,0.1945807933807373,22.0,0
483,0.1936210244894027,243.0,1
288,0.1876116245985031,195.0,1
226,0.1079807355999946,62.0,1
300,0.4012545943260193,74.0,0
98,0.2091700732707977,202.0,1
328,0.2236486673355102,230.0,1
371,0.3248651027679443,43.0,0
241,0.3844867348670959,130.0,0
90,0.2677767872810364,151.0,1
535,0.4684016406536102,445.0,0
111,0.2224997133016586,424.0,1
210,0.2051561921834945,99.0,1
162,0.0962597504258155,48.0,1
345,0.207209438085556,183.0,1
324,0.3101817965507507,21.0,0
834,0.2737495601177215,510.0,1
269,0.2479768395423889,565.0,1
175,0.222271054983139,94.0,1
2283,0.3146953582763672,2108.0,0
309,0.2912755608558655,1974.0,1
231,0.3306980729103088,78.0,0
283,0.291698694229126,52.0,1
116,0.227639302611351,167.0,1
748,0.1645878255367279,632.0,1
61,0.297364741563797,687.0,1
72,0.2497399151325225,11.0,0
68,0.2927102744579315,4.0,0
488,0.2095510810613632,420.0,1
20,0.3909832835197449,468.0,0
476,0.2700212299823761,456.0,1
197,0.0873135104775428,279.0,1
32,0.3495239913463592,165.0,0
262,0.3287346959114074,230.0,0
1109,0.4287067651748657,847.0,0
713,0.3807735741138458,396.0,0
92,0.4337644577026367,621.0,0
234,0.1190058067440986,142.0,1
121,0.2296526730060577,113.0,1
673,0.3672464191913605,552.0,0
848,0.2038480639457702,175.0,1
87,0.2350569665431976,761.0,1
853,0.2781955003738403,766.0,1
178,0.369904100894928,675.0,0
12,0.226625382900238,166.0,1
189,0.281389445066452,177.0,1
222,0.1534314453601837,33.0,1
934,0.5299323201179504,712.0,0
60,0.2106430530548095,874.0,1
286,0.1520299464464187,226.0,1
350,0.2902966737747192,64.0,1
189,0.3245851993560791,161.0,0
181,0.2129938602447509,8.0,0
134,0.2432432472705841,47.0,1
362,0.2588610649108886,228.0,1
807,0.4534818530082702,445.0,0
217,0.1053550615906715,590.0,1
403,0.2520077526569366,186.0,1
141,0.2818898856639862,262.0,1
247,0.3060653805732727,106.0,0
6,0.4590010941028595,241.0,0
419,0.1114320084452629,413.0,1
1013,0.3980544805526733,594.0,0
519,0.2286828905344009,494.0,1
394,0.2983704805374145,125.0,1
60,0.4108682572841644,334.0,0
17,0.19918093085289,43.0,1
675,0.3454999923706054,658.0,0
5302,-0.0153218638151884,4627.0,1
232,0.2565425634384155,5070.0,1
303,0.1748878955841064,71.0,1
81,0.0637425556778907,222.0,1
53,0.2593572735786438,28.0,0
52,0.2676332294940948,1.0,0
337,0.1672074943780899,285.0,1
433,0.4313063621520996,96.0,0
164,0.2084946930408477,269.0,1
207,0.1281372606754303,43.0,1
6,0.1713232994079589,201.0,1
577,0.2537475228309631,571.0,1
802,0.3160465359687805,225.0,0
955,0.409651517868042,153.0,0
815,0.4628991484642029,140.0,0
1553,0.5396847128868103,738.0,0
4775,-0.0158988647162914,3222.0,1
254,0.2841088771820068,4521.0,1
24,0.2845891714096069,230.0,1
5,0.2776776850223541,19.0,0
4811,-0.0273168943822383,4806.0,1
276,0.1833067089319229,4535.0,1
429,0.1492213010787964,153.0,1
133,0.2336251437664032,296.0,1
869,0.2854427695274353,736.0,1
564,0.1576183289289474,305.0,1
185,0.1736775487661361,379.0,1
279,0.2454247027635574,94.0,1
234,0.0779256075620651,45.0,1
427,0.255468338727951,193.0,1
241,0.2117565125226974,186.0,1
99,0.2448045909404754,142.0,1
178,0.1160941421985626,79.0,1
1814,0.443228155374527,1636.0,0
573,0.2494716793298721,1241.0,1
506,0.1872230172157287,67.0,1
35,0.2643187344074249,471.0,1
549,0.4306540489196777,514.0,0
898,0.0921711027622222,349.0,1
494,-0.0489983446896076,404.0,1
144,0.2516497075557709,350.0,1
230,0.3085505962371826,86.0,0
413,0.4060779213905334,183.0,0
278,0.1645478010177612,135.0,1
1187,0.4671107530593872,909.0,0
69,0.2147497832775116,1118.0,1
285,0.2604610025882721,216.0,1
432,0.2606001794338226,147.0,1
29,0.258552998304367,403.0,1
369,0.2780092656612396,340.0,1
135,0.2702383995056152,234.0,1
7,0.1444746404886245,128.0,1
291,0.1769834160804748,284.0,1
650,0.4038048088550567,359.0,0
221,0.3046140670776367,429.0,0
142,0.0910302102565765,79.0,1
31,0.1472136080265045,111.0,1
714,0.1830411255359649,683.0,1
709,0.1476497203111648,5.0,0
125,0.0903689488768577,584.0,1
5627,-0.0153819564729928,5502.0,1
551,0.4290946125984192,5076.0,0
390,0.2565035223960876,161.0,1
37,0.2961599230766296,353.0,1
102,0.2355623543262481,65.0,1
55,0.345288336277008,47.0,0
93,0.2001242637634277,38.0,1
835,0.2457223534584045,742.0,1
332,0.5262874364852905,503.0,0
377,0.242224633693695,45.0,1
523,0.4748952090740204,146.0,0
38,0.2073704451322555,485.0,1
57,0.4106662273406982,19.0,0
244,0.1925545185804367,187.0,1
477,0.3676708936691284,233.0,0
249,0.2173406779766082,228.0,1
704,0.2466237246990203,455.0,1
557,0.1876935809850692,147.0,1
38,0.3348585665225982,519.0,0
204,0.200317844748497,166.0,1
482,0.4625507593154907,278.0,0
157,0.1599819809198379,325.0,1
250,0.4221625030040741,93.0,0
373,0.1822241991758346,123.0,1
28,0.303799957036972,345.0,0
119,0.4910250604152679,91.0,0
106,0.2662885189056396,13.0,0
359,0.3412712216377258,253.0,0
307,0.1597679704427719,52.0,1
545,0.2267614006996154,238.0,1
451,0.2173912972211837,94.0,1
524,0.1682468652725219,73.0,1
327,0.1648784279823303,197.0,1
233,0.3269005119800567,94.0,0
189,0.3049602806568146,44.0,0
1456,0.5584338903427124,1267.0,0
319,0.4857855439186096,1137.0,0
114,0.4096174538135528,205.0,0
104,0.0724329203367233,10.0,0
684,0.1676070392131805,580.0,1
371,0.2679936587810516,313.0,1
7,0.2353911250829696,364.0,1
271,0.2369512170553207,264.0,1
352,0.2082152962684631,81.0,1
96,0.1952762007713318,256.0,1
331,0.309661716222763,235.0,0
258,0.1878269612789154,73.0,1
56,0.2935671806335449,202.0,1
3,0.1545834392309188,53.0,1
82,0.248364508152008,79.0,1
544,0.4697747230529785,462.0,0
226,0.4524336159229278,318.0,0
95,0.4179107248783111,131.0,0
11,0.3314606845378876,84.0,0
5,0.4194572865962982,6.0,0
54,0.2661290764808655,49.0,1
34,0.1985199749469757,20.0,0
3418,0.2954441010951996,3384.0,1
216,0.2567520141601562,3202.0,1
48,-0.0065685166046023,168.0,1
210,0.279907077550888,162.0,1
164,0.2379027754068374,46.0,1
587,0.2888989448547363,423.0,1
486,0.2738599479198456,101.0,1
232,0.3452593982219696,254.0,0
90,0.3857686519622803,142.0,0
695,0.1894417256116867,605.0,1
336,0.2526628375053406,359.0,1
77,0.2948521375656128,259.0,1
456,0.1570669561624527,379.0,1
29,0.3033749759197235,427.0,0
662,0.2653346955776214,633.0,1
880,0.3256442546844482,218.0,0
22,0.261545181274414,858.0,1
203,0.1781626045703888,181.0,1
103,0.2233571708202362,100.0,1
486,0.1785950362682342,383.0,1
319,0.1158504113554954,167.0,1
351,0.2860858142375946,32.0,1
811,0.2557950317859649,460.0,1
128,0.2905285358428955,683.0,1
293,0.1009148508310318,165.0,1
299,0.1626719087362289,6.0,0
62,0.2583897709846496,237.0,1
705,0.205576553940773,643.0,1
330,0.2689704895019531,375.0,1
445,0.2334074974060058,115.0,1
128,0.4224478304386139,317.0,0
277,0.26626056432724,149.0,1
20,0.4531185925006866,257.0,0
305,0.2809968888759613,285.0,1
642,0.1891151517629623,337.0,1
1009,0.4294465482234955,367.0,0
523,0.4614618718624115,486.0,0
276,0.2720191478729248,247.0,1
8,0.4323927462100982,268.0,0
289,0.4824556112289428,281.0,0
218,0.1813863068819046,71.0,1
110,0.1594573557376861,108.0,1
197,0.3819865882396698,87.0,0
388,0.2277502417564392,191.0,1
573,0.2735155522823334,185.0,1
452,0.2021704167127609,121.0,1
218,0.2373614311218261,234.0,1
599,0.2337703853845596,381.0,1
156,0.0827105566859245,443.0,1
507,0.1104459315538406,351.0,1
230,0.1527144461870193,277.0,1
380,0.350334107875824,150.0,0
568,0.4487096071243286,188.0,0
96,0.0872115120291709,472.0,1
287,0.1738506853580474,191.0,1
71,0.2787439525127411,216.0,1
283,0.2112576365470886,212.0,1
958,0.4921925067901611,675.0,0
673,0.3381563723087311,285.0,0
66,0.3567188382148742,607.0,0
281,0.2426938414573669,215.0,1
1261,0.3739767372608185,980.0,0
564,0.4267418682575226,697.0,0
895,0.4999007880687713,331.0,0
630,0.2062940448522567,265.0,1
185,0.2357140630483627,445.0,1
63,0.1699705272912979,122.0,1
68,0.2906110286712646,5.0,0
138,0.1744094043970108,70.0,1
88,0.2083880305290222,50.0,1
89,0.37446328997612,1.0,0
704,0.1964249461889267,615.0,1
1102,0.5037733912467957,398.0,0
688,0.2310961633920669,414.0,1
184,0.2410623133182525,504.0,1
154,0.4923550188541412,30.0,0
385,0.246885135769844,231.0,1
114,0.2314512282609939,271.0,1
120,0.1806802749633789,6.0,0
84,0.2684190571308136,36.0,1
298,0.1740216612815857,214.0,1
3328,0.3395835161209106,3030.0,0
673,0.2069640904664993,2655.0,1
714,0.4553769826889038,41.0,0
536,0.3939162790775299,178.0,0
411,0.2249220609664917,125.0,1
217,0.1124442145228385,194.0,1
17,0.1931689232587814,200.0,1
534,0.2395841628313064,517.0,1
19,0.2784137427806854,515.0,1
216,0.1319890320301056,197.0,1
263,0.185324490070343,47.0,1
482,0.4625507593154907,219.0,0
8,0.2536830902099609,474.0,1
176,0.2696927189826965,168.0,1
58,0.2008858025074005,118.0,1
62,0.3249903619289398,4.0,0
333,0.2684893012046814,271.0,1
226,0.3055463433265686,107.0,0
765,0.2135225385427475,539.0,1
364,0.1589130163192749,401.0,1
172,0.3265875875949859,192.0,0
808,0.2082442194223404,636.0,1
160,0.285526305437088,648.0,1
208,0.2174243479967117,48.0,1
4271,0.0536475405097007,4063.0,1
848,0.2931465208530426,3423.0,1
779,0.2813821136951446,69.0,1
532,0.1369309872388839,247.0,1
175,0.2631606757640838,357.0,1
122,-0.029172932729125,53.0,1
830,0.308452695608139,708.0,0
488,0.3962436318397522,342.0,0
599,0.1578672975301742,111.0,1
348,0.2614789605140686,251.0,1
116,0.3050122857093811,232.0,0
